,molecular_weight_1,molecular_weight_2,molecular_weight_3,molecular_weight_4,hydrophobicity_1,hydrophobicity_2,hydrophobicity_3,hydrophobicity_4,node_degree_1,node_degree_2,node_degree_3,node_degree_4,node_weighted_degree_1,node_weighted_degree_2,node_weighted_degree_3,node_weighted_degree_4,residue_count_1,residue_count_2,residue_count_3,residue_count_4,clustering_coeff_1,clustering_coeff_2,clustering_coeff_3,clustering_coeff_4,conservation_score_1,conservation_score_2,conservation_score_3,conservation_score_4,bulkiness_1,bulkiness_2,bulkiness_3,bulkiness_4,polarity_1,polarity_2,polarity_3,polarity_4,turn_tendency_1,turn_tendency_2,turn_tendency_3,turn_tendency_4,coil_tendency_1,coil_tendency_2,coil_tendency_3,coil_tendency_4,flexibility_1,flexibility_2,flexibility_3,flexibility_4,partial_specific_volume_1,partial_specific_volume_2,partial_specific_volume_3,partial_specific_volume_4,refractive_index_1,refractive_index_2,refractive_index_3,refractive_index_4,compressibility_1,compressibility_2,compressibility_3,compressibility_4,class
1DKT,103.64034651240665,18.114860915664043,10.442635277068554,8.039445359059634,1.3551464074322896,0.15196294563674984,1.0863429375516658,0.9904982227014147,6.107805708516693,0.996063102898098,1.0195384615470253,0.8962042777533554,40.22588323472553,5.8126150749837855,13.171459832811962,16.5810355983675,3.6850173809689264,0.6372418305049936,0.5549038151052229,0.5189805675885734,0.4805616245780693,0.08019192137273826,0.07723760841135843,0.03954718194249036,0.6109852192651589,0.10898252702287338,0.04036257196579539,0.008011623444212723,12.200877569356404,2.113655986424183,1.6808311991946319,1.0081361027872662,18.74325922893523,2.756409733561937,9.264139946795442,5.323939915008512,0.7545029996073114,0.12701672026656627,0.13711362277028283,0.10922024819109696,0.7525738858574008,0.12809824660019908,0.11380859732899824,0.09950998322214101,1.7588658755800968,0.28662638820222974,0.4744352231699638,0.33042633554489786,72.38106477133832,12.557796733382297,8.295864779966458,5.343465279182118,14.434533417756844,2.441336445041109,2.5072792631778764,2.145655873072531,22.71114575401299,4.006168684342618,2.0192648487082923,0.757371389512578,4.5
1DWR,99.64974254965264,62.55703217843965,18.283151090453472,7.867611673249286,1.408282749516788,0.24286513876440385,1.4233937218940682,0.6588236190463781,6.503124941196619,3.9213974930532522,1.3002648649513644,0.4084435209454151,37.215081190596955,17.636095223662466,21.60653783952032,9.126572213138402,9.618620927938583,5.614247325949312,2.581761823661197,1.322701573946197,0.4625818922065743,0.28024996841955097,0.09578925250096611,0.015914902504832268,0.6026811474614366,0.39955498115355115,0.07196927811446267,0.00489548005040858,11.894106272293492,7.258763914546257,2.8588038820537895,1.175598315845486,19.758274437432817,9.22228344819869,12.545155209479338,4.078473944847397,0.7585922923195101,0.4526434820950785,0.19633872312691913,0.0651764033862945,0.7623791374921354,0.463368433404643,0.16753485699199833,0.056959087180273,1.6800360593664407,0.938297878706105,0.6551109714403883,0.3656772083755555,70.1434182773278,43.40968908078349,14.457820844349927,6.1900714420485246,13.921979345899068,8.160240593742026,4.077704493672432,1.9165869472451849,22.89691911414935,14.863313215490026,3.3146160415107206,0.7589776791316872,2.9
1E0G,97.4726502320848,5.94138169744334,10.355302646487946,6.353120194658847,0.7231761759155392,0.04710613886728226,0.8738717244005861,1.3136450368186254,5.702258255727582,0.3590211184912617,0.8081112033493243,0.6837486031906238,37.65137818170335,2.1011524611138808,16.818391869260584,6.1683271780862965,2.622463372697069,0.1676808909574956,0.3759776474316053,0.41801827809342984,0.46225194977935785,0.028119744786193047,0.04477068933434678,0.039538501305414364,0.6035580485508887,0.0369640134945018,0.03170407793099033,0.005914922762170004,11.603637614381576,0.6824987209817591,1.9340823485460386,1.8790911934487486,13.681010761571457,0.9017925075328009,5.987313390860012,7.833310718997917,0.7832313065210895,0.04749128349031418,0.12637495933974277,0.15099847161494204,0.7706772158572074,0.046637914503796805,0.1012369406965537,0.11885056723895475,1.550191086673971,0.09650115902440785,0.3646395551003494,0.39756666897397874,68.32818735917539,4.121604004085179,9.014161517396117,5.901104538965995,12.710095722648674,0.773497543223033,2.4414550919371343,1.8003669895826393,22.05561639916397,1.349110688135431,1.432263384815857,0.9290350959642448,7.0
1E0L,107.48963055038321,36.980095135923136,10.550211372101957,12.869615958381432,1.26632619957262,0.5481633646726702,0.8108542909365735,0.8142854878516604,5.630944774696298,1.9578773421497688,0.7339141209246874,0.48308530308914543,14.897096245444093,4.768051169357799,5.273976957030513,3.9300873391191122,2.7184884489134715,0.9739292980799116,0.5443514494882964,0.6542684336543555,0.4941012269125717,0.1669605379946996,0.1036835619365704,0.03233283261300643,0.6258594287497282,0.21433619317964317,0.00922219543295676,0.008991619273374215,11.606485799063814,3.8227434185682143,1.2484819026145006,1.6966645580010764,13.417611786449918,5.218546607417492,5.614568091407955,7.9736066164747905,0.7686050727424193,0.27016394403743466,0.09267771325759401,0.11511499791232929,0.7606043682658469,0.2641401677642298,0.08169763866404822,0.09982059327901573,1.6060432898218102,0.5594152677525892,0.43887022016510463,0.3727342417925381,71.4083951129673,24.251475507221873,7.800624934314027,12.135073108321508,14.626862616406692,5.033420437668146,3.035052558314736,4.463009268042448,23.59088324597422,8.130097793887222,1.1715225625024481,1.219432296772135,10.1
1E0M,101.13945033397142,36.248631527737714,8.121543802555532,14.77408105961172,1.3231223746416527,0.49127711446500405,0.5166596522018646,0.7684871059008913,5.596734891638466,2.0770274407649696,1.0168227596126855,0.7932775310900243,14.777672061364907,5.438600647741535,4.458351718964875,4.975099048734727,2.463364128524965,0.8772360402994369,0.5064146747284776,0.5372224494780382,0.4744393590877242,0.16778510470459468,0.07291958657737395,0.05093137798150445,0.6308203200301026,0.22169627963292146,0.013470757939841545,0.01028363484956281,10.819978333051083,3.884884942961359,1.144692476565295,2.0606863016260486,11.71963859983893,4.266343380814996,3.9131060230577717,11.143591078588333,0.8635462134123454,0.30689455080223,0.11982933373389683,0.10130473131790306,0.8489483015370006,0.30118547903963794,0.1131361465289199,0.07501633410580619,1.342209481859003,0.4842902038887497,0.36632474378999313,0.47311962294470566,66.66303418211604,24.051677582467477,6.636258501940638,11.538590031374609,12.780322758489476,4.720170790965145,2.490362317854933,4.9474381142435195,22.739758591416592,8.001011902559311,1.4374309913938528,1.0578324583977374,8.9
1E41,100.25680554307473,27.91095757230063,12.683087962498677,6.368709089310139,1.3087850079899908,0.19566584328383815,1.1793475098582276,0.6942675125748397,6.4262853813849015,1.7301113915254334,0.9253214957718312,0.3321081110439241,27.642695904977334,6.184060792060218,12.135312777152658,5.132883739776428,5.583227193276469,1.5155796213316104,1.035520071256192,0.6240482731126469,0.4626251829156557,0.1252963147063658,0.06726686182731344,0.016864061880384553,0.6032110219568997,0.17365620255589478,0.03815541311997806,0.00614100090070758,11.498353151878819,3.1605140844171653,1.7264916530654881,0.8641276703332703,17.553399623261765,4.09755006805262,9.28982179334463,2.797988134852867,0.768502150820209,0.20522354584347763,0.14916914291891675,0.07297346075803986,0.7613852456392122,0.20697514116222784,0.11620182355612464,0.04836874502092352,1.8494697365050534,0.4599768301118987,0.6278188041128523,0.253123760984005,69.6648500032811,19.097929975430752,10.278790672703764,4.843140117585872,14.072424562691564,3.7002691876656026,3.36255168023006,1.820454607306688,22.39370257204483,6.349331807373991,1.9701970532013506,0.6193903025263894,6.9
1EHB,100.11219667430606,48.812683993635616,16.10775702699527,9.688417315325609,1.2361883701185086,0.32380369133196774,0.9679407149149826,0.9702531671031398,6.534695855430479,2.937377565332545,1.2491417393902078,0.7435933364790078,55.23341723605057,18.32044131012369,22.821940995784672,11.055692347256173,4.791110443576778,2.1259891403008115,1.330985247193735,0.5830422865165733,0.4897013115406933,0.22597688884303327,0.08922267279663176,0.0328217303598296,0.6013166256079301,0.30640056437150437,0.07075295495609911,0.0071259579944310735,11.625443699633312,5.489823134966417,2.1883738923844884,1.2377141821113598,19.368052292641988,7.340706593956582,9.270725664789172,7.254299810533611,0.7667602384469294,0.35579788362963266,0.15713314720022545,0.09185275750017453,0.7696688432486332,0.36530318559571057,0.137955150247968,0.06769398758812253,1.654595895355951,0.7182793740414914,0.5110690943209956,0.3385017396888465,68.98478480697241,33.063570619578854,11.764818345673213,6.855723998719599,13.419976631000063,6.161870175510993,3.0570303902018723,2.600240327797682,23.310089116558064,11.503327412372876,3.499825270330154,0.6544722578608159,3.0
1EKG,97.43578286032451,23.853753832007232,8.480209704734321,9.039873168503446,0.901052662367183,0.1044167528180077,1.1305901415300987,0.6860887465875213,6.571582953116611,1.5054372299086873,0.9767022818928811,0.28319533070427644,27.487115437194817,5.656424978808953,11.939655324785182,3.4368951049968848,7.540321427711668,1.736453591411421,1.2695742314429213,1.1800425656109677,0.4514012991945564,0.1058075207409196,0.0725014039478904,0.013564144210053093,0.6054597060902472,0.15247757385932148,0.0097664995515366,0.006701860725824752,11.569398392699819,2.7664913636092487,1.8686737514189486,1.3272301095622216,14.736458850729804,2.8750633100282945,8.355428744168846,5.523656104225559,0.8149034604861405,0.18874521320015394,0.1585218608118991,0.07410662956933751,0.8005535295209351,0.18900433022620636,0.12213330596247572,0.06120682646584679,1.4680514779407374,0.3313005058620557,0.40976963015509443,0.35852581931445376,66.93155000575362,16.25920895233338,8.439235954586824,7.193350320621318,12.781687172404636,2.9811823247680254,2.883081226024086,2.3653823031532037,22.89829617881098,5.687004629195388,0.9843289938254505,0.9074274293246132,3.5
1FA3,100.54493687302016,13.77667556123113,7.305090245281517,13.362036358700417,1.0130922900822201,0.11273851554145398,0.7495730753156119,1.2857119518934006,6.571870699668959,0.8861605084620399,0.5298646258979739,0.9432106020404957,38.736205953313345,4.770114726613882,11.758613687814774,7.817072304272003,4.997391213003346,0.6820070082343795,0.5887837247957111,0.9970101477746396,0.4692694914214665,0.06370334734037374,0.04196500332669064,0.04254913258840848,0.6025376839271218,0.08363969214538709,0.017635400429560116,0.009003799297566548,11.50848351805711,1.5739815497260894,1.2874864600489453,2.1272006273778254,16.162995614450285,2.0383966480722626,6.711076445152689,9.256804345626874,0.7585288528104921,0.1028776966542249,0.11677061343400158,0.17121722652696425,0.769891718701934,0.10466265944910698,0.10147882176911656,0.13105144542167044,1.7423438342685251,0.23057911657529795,0.3161502311250013,0.5229932609789315,69.29266327736302,9.47602768108707,6.004098189582215,11.594145052402396,13.789393632451967,1.855407434984838,2.1433444488443514,4.248278715704567,22.700688157476957,3.137361707046203,1.2517310538226836,1.5310713329066514,4.1
1FEX,99.85610687231802,32.90259707312213,12.994166845124353,6.974216338202376,0.8032148736780113,0.4320946959491083,0.9109329210449751,0.4958771380200032,5.526347954683641,1.8095549157491695,0.7221732117077614,0.37327098207982945,10.455792514326046,3.2930594374720314,4.252298541803778,1.9502602380518357,3.090118907691711,0.9731544339818758,0.6730549864857266,0.3518008038754881,0.48139775866449164,0.15782638378453506,0.06384159321016877,0.016588132163573265,0.6111128929260243,0.19241484133538214,0.01739139307977719,0.004753062524667715,11.294667005357335,3.5413966837900444,1.752037552614889,0.9592564340254297,14.062984047351415,5.693236877610545,7.197199564531882,5.252966368837087,0.7664291767101482,0.24253523346332412,0.10309648270164158,0.06856477840627719,0.767262837253465,0.2418949108273313,0.08772330479837727,0.042599117365884606,1.6390756406604434,0.6224705029500494,0.5539008750714174,0.2780586862451253,68.96749976308286,23.1949543747119,10.285626203785904,5.286428993993971,13.520565144635937,4.583040832203354,3.2207021640762723,1.9134309833328016,22.47310679082149,7.044776008461438,1.2450524137531223,0.6532085201201983,8.2
1FGA,98.44567099858848,102.53510186274096,8.545478697314353,13.587988044443154,0.98282986879076,0.5064877127205016,0.6302389357104682,1.313399530676105,7.021457165965523,6.850749996344977,0.9367096325052415,0.674906125941509,77.52092579383508,54.904161899378224,25.834695993567692,19.47453367407601,6.194111322894958,6.056830487333017,0.9469788343812764,1.1251140875108985,0.40550389496531974,0.40733081502154117,0.04271110920241837,0.02949139128809907,0.6035515445893075,0.6492524698577204,0.03891932806659368,0.008592671542052718,11.364735818556062,11.51080176688582,1.32486896029287,2.2824364740946783,15.531186714046347,12.473366676059163,5.4020798305348805,8.045557598072511,0.784014406005949,0.7816411389087822,0.09859201541699213,0.15333735360898,0.7842316151876874,0.7942032741268478,0.08930853019920246,0.1352291077694716,1.6662634854628675,1.566709884962417,0.32232589956266955,0.5756972538304391,69.15878085485386,70.74875080555594,6.812965399552016,12.022482140420218,13.82041290907887,13.706485788605054,1.9885945207221312,4.239777831554326,22.54788721451517,23.717157103954314,1.8435003928517117,1.258631265316835,-1.4
1FHT,101.57558439455215,87.01391801642097,13.165839535280917,8.551493650715392,1.7675522925136553,0.7202997976191848,1.1126648279606621,0.9051935915845704,6.891119596657227,5.546956689115909,0.988435994748669,0.6831166411938113,65.86253124540272,40.502384831628845,23.129580625132036,16.930869105878887,6.489512343216905,5.170686495868459,1.257848542303424,0.9509411764625755,0.4426039264349035,0.3625123117087496,0.0762385622389608,0.02431217917143788,0.606160688253511,0.5371928735650835,0.06004779117514163,0.006514578777101397,11.932861457312088,9.902780233202945,2.071194496928916,1.4480499336450057,19.660945672068095,13.308879551077133,8.562236276547665,5.428789520285996,0.7649146377262762,0.617200941962171,0.14476922620427396,0.11759628233401227,0.7655453065770942,0.6299677333461502,0.12448809903171357,0.09209778463172441,1.9957744014442678,1.5281018634404737,0.5289875087202599,0.40323811219785255,71.78741562777465,60.48445931560534,10.966799319737326,7.511666871954917,13.83776382430116,11.334990340142017,2.7525151208530034,2.425122467717394,22.80044066815761,19.737953124633187,2.5763913402084855,0.8979027541727775,4.6
1FNF,95.11049432362275,99.24920976479895,10.073066667315791,5.77078739633512,0.7897638506297124,0.35616318326795665,0.6519730729714047,0.6745429640759547,6.819252359808501,6.9073240824329085,0.7601929151512669,0.5386038812950034,71.1620329227017,62.6792845975818,21.06961633251347,14.585621360743637,21.086873397733964,21.12751742132081,3.1749626400719477,2.7966490756686158,0.406955468199426,0.4235908933879681,0.03789761293289353,0.018211750214755556,0.6017500733652557,0.6536509476840624,0.03818007408829121,0.00517229324566224,11.398747566311693,11.897226804865745,1.286469951951318,1.1275275142602563,11.847939879433985,9.714674170561016,5.043674388048406,3.008724089862165,0.7967721365306101,0.8147873492386168,0.11305870176780539,0.09564304737189241,0.80904466684483,0.8328629038246184,0.10210217048797571,0.08272166242932331,1.3436987608279154,1.257410690420607,0.3523860045667979,0.24165307116805965,65.08837976668079,67.71797550675922,7.320785700932858,5.035975704751137,11.913957898993202,11.70503112884475,2.0873296645269908,1.7071809060851997,22.138349219653755,23.562787952154522,1.8554858389625521,0.7350112925957312,-0.9
1FTG,95.49384521914259,46.67938478414614,10.57986435024636,11.105329741994236,0.953280396847479,0.17986963773288217,0.996459309268008,0.9458405680536743,6.925679179678763,3.1073797905000347,1.0293624127830678,0.6919041779871459,58.512409221185365,20.886556152535007,23.246113623697745,13.277380365590204,9.279026643474415,4.304419281643327,1.4555335828802458,1.9094087494266252,0.4352883032763004,0.19905115864137027,0.06145493302839663,0.027190658588260377,0.6000788164612949,0.3018321630611427,0.0364903584364579,0.007907245795162792,11.28557786508512,5.273477585239749,2.0987612479512143,2.064904044421015,14.301256168917229,5.283377779438103,6.9859984848603505,5.913107966423613,0.8095261357766885,0.3709592264519138,0.1581403186233668,0.13869444597055494,0.7780236632088056,0.36687417634742886,0.11886902711773814,0.11485439771737381,1.4688847674187275,0.6503575612139088,0.3725422616414613,0.4302315304310325,65.8874709546865,31.509225759268777,9.658868225890078,9.8038995099874,12.46213169900469,5.719995344390601,2.7187034525757516,3.335985549151387,22.719893584380095,11.279211927709913,1.7559332409055113,1.0864210789066573,2.3
1GM1,91.63779254464076,53.57926473954668,15.385097875400744,11.727265340873386,0.7352494536838081,0.0900402697011988,0.6216382981768548,1.3704193212049913,6.634414295086238,3.756687827931696,1.1856343324251084,0.8422178255914338,71.92095870921943,30.25136247049426,32.639623114894974,20.07175454508596,6.000503429766532,3.351276884387566,1.3082847564499083,1.6333856134339715,0.4407647708317759,0.2522630321669025,0.07271592905294198,0.03891854390022893,0.5929535518825118,0.36453403405809043,0.06798267586069628,0.006921437151334685,11.146630322490843,6.308101055229643,2.401819291882907,2.986460865149865,13.506110175805789,6.237216755222689,6.507388877575578,8.5015662342413,0.7578961449220516,0.43280325012710047,0.14697718162638057,0.1760439968801567,0.772531731559412,0.4481709826037056,0.13426210349857567,0.136316026308523,1.366772954252298,0.713721832293203,0.42934214265578585,0.5218464336894646,63.90862008699137,36.789630722923064,11.740976848137272,10.648304902112626,11.229038654326306,6.126467006981201,2.9700182853714208,2.9558118395726,21.922913772353517,13.31586224266973,2.7841450291926337,1.4553338809160452,1.0
